player_id,player_display_name,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,endzone_targets,endzone_target_share,team_x,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,depth_chart_rank,team_y,offense_snap_share,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR
00-0032450,Dwayne Washington,RB,NO,2022,8,4,13.0,0,0,0,0.0,0,LV,0.0,-2.3602214,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NO,1.0,48.5,23.75,0.0,0.0,3,NO,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649033297529538,10.589017185821698,0.3423737916219119,2.054242749731472,0.016375360537768533,0.06341776175466472,0.04633666695396703,0.010478634955701603,0.18125671321160042,0.2718850698174006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619938238453276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.282256209307814,0.188230742709419,0.0,8.786240747724462e-06,0.0,0.0,0.0,0.0,0.0,0.054099533495649305,1.0853907815125678,1.2236085537604071
00-0032464,Kalif Raymond,WR,DET,2022,8,0,0.0,0,3,4,76.0,0,MIA,0.3745217,0.0,4.537672,0.10810811,81.0,0.30337077,0.9382716,0,0.0,0.25,1.0,0.02702702702702703,DET,3.5,52.0,24.25,0.0,0.0,2,DET,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940947605338125,8.930109820741016,3.970424926641722,50.6623528631295,0.43897875525492813,0.5516200353641614,1.173365190652064,0.18504171885129428,51.17444118119711,1.3267618007613793,0.03789017566369673,1.8422829087078657e-08,0.03580498370785751,0.24018058289267494,0.006862149646602532,0.0,1.6926661689962056e-05,0.7120733803302636,0.0,0.0,0.0,0.0,6.9257840146236544,2.647390855496128,8.440713000091604,22.10180451630253,63.36524017831209,5.207111717871976,-0.8585273872979807,1,0.0,0.17850742849555692,0.7944076966245678,0.0,0.14648678237052937,0.0,0.0,0.0,0.0,0.0,0.08173299489016017,0.3712894268968335,0.8606811719568757
00-0032602,J.D. McKissic,RB,WAS,2022,8,2,6.0,0,3,5,14.0,0,IND,0.20857988,-0.48516703,-4.709114,0.16666667,-10.0,-0.0591716,-1.4,0,0.0,0.5,0.0,0.0,WAS,3.0,40.0,18.5,0.0,0.0,3,WAS,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0341594870528272,11.46752999144043,1.6782917105756756,11.220286842776094,0.20194506370522175,0.009475624009419585,-5.137242658777039,0.1149893759898982,7.8234816887517455,1.6342949188821077,0.011703188590219156,0.024168976539263472,0.16185704496196326,0.14400877626562386,0.003789660420750952,0.0003576029382836489,0.12527366744559704,0.30047041928440626,2.4167792022303722e-06,2.3636681045682823e-06,2.2744423703705033e-05,4.049898621534437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.48000240316446047,0.42396400444044646,3.183464446531854e-08,0.00031345665663540777,0.0,0.0,0.0,0.0,0.0,0.0010676621879699593,0.18077242132384774,0.42357452410974933
00-0032688,Robbie Chosen,WR,ARI,2022,8,0,0.0,0,0,3,0.0,0,MIN,0.28451228,0.0,-5.973099,0.069767445,74.0,0.25694445,0.0,0,0.0,0.0,0.0,0.0,ARI,4.0,48.5,22.25,0.0,0.0,2,ARI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008089044533440757,0.1331064780851114,1.294122625743562,19.293530928804167,0.33455667357306573,0.009856616923819844,-0.5283963932298985,0.10616801658026863,58.82436942917182,0.2882847446026621,0.05278275265812828,0.0010077696022452256,0.14108987708120832,0.007159991290797456,0.00019623338156586257,0.0,0.0027227448323850355,0.5879092410869915,0.0,0.0,0.0,0.0,3.257176446439858,1.072817173766929,6.191830403034895,13.339041891461878,20.690226457603295,1.7252821664642732,0.38333357268323315,1,0.0,0.2476906706846254,0.620982057678534,0.14400189567335944,0.0017414258726797499,0.0,0.0,0.0,0.0,0.0,0.26177079964986116,0.8962754449739916,0.471806474338182
00-0032764,Derrick Henry,RB,TEN,2022,8,32,219.0,2,1,1,9.0,0,HOU,0.21728723,8.475608,0.8291679,0.125,2.0,0.04255319,4.5,1,0.8333333,0.0,0.0,0.0,TEN,-1.0,39.5,20.25,0.5,0.0,1,TEN,0.74,1.8413901381880868,0.4838709677419355,2.701896551724138,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.218243675444473,107.80584670352648,2.5974925040667007,21.38699633284238,0.1933939225494554,-1.7843029729332456,1.5946569626612606,0.13825689043473632,-3.121012689154123,8.320565821250241,0.536473449442363,0.9380426929034426,0.08903815365825704,0.0,0.0,0.3388272087274786,0.03160553316559167,0.6966134619339064,-0.21748039947943346,0.32995555372084134,2.688680233101836,32.23612373442577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0009394822733953236,1.7202791345521995,1.4624633792834349e-05,0.0001880739942494129,0.0,0.0,0.0,0.0,0.0,0.15539470099190242,0.21719887041392605,0.5104026364968319
00-0032775,Demarcus Robinson,WR,BAL,2022,8,0,0.0,0,6,8,64.0,0,TB,0.5017334,0.0,2.524539,0.23529412,44.0,0.21256039,1.4545455,0,0.0,0.22222222,1.0,0.02631578947368421,BAL,2.0,46.0,22.0,0.0,0.0,2,BAL,0.63,0.0,0.0,0.0,0.0,7.407500000000001,3.284904436833951,5.66375,22.296033854935533,75.0,3.1573047038293027,3.3226952961706977,0.0,0.0,1.945858778358397,16.309703595466345,0.2599710842902986,0.0,-0.2186235980488773,0.11123500087697581,36.570148688246725,0.4532464419662034,0.06327556887834195,0.0,0.04704709146352036,0.5352536155842638,0.016853900254128057,0.0,1.364653889565844e-07,0.6579092920300872,0.0,0.0,0.0,0.0,2.9403126449522077,0.9413931067385004,4.701284397177205,7.361273245775314,24.943951203846854,1.6315604839715845,-0.24757182953907303,1,0.14400000011549513,0.001535521812363555,0.6390080677044094,0.08640000006929709,0.006723728873546451,0.0,0.0,0.0,0.00031345665663540777,0.0,0.33776440637961097,0.5748541915102365,1.0259478224205385
00-0032980,Marcus Johnson,WR,NYG,2022,8,0,0.0,0,1,6,3.0,0,SEA,0.41942093,0.0,-5.4017982,0.19354838,45.0,0.18442623,0.06666667,0,0.0,0.0,0.0,0.0,NYG,3.0,44.5,20.75,0.0,0.0,4,NYG,0.86,0.0,0.0,0.0,0.0,8.161666666666667,0.8507448988068576,11.291666666666666,26.351614157915222,16.666666666666664,0.4955393696391184,-0.9555393696391192,0.04230573656877274,-0.16175722805707227,1.206547738989964,16.652582769325928,0.2850530830651688,-0.050198033671190155,-1.352876508578791,0.11459608485365576,28.509852840380002,0.5263521968590018,0.0,0.0,0.32635927563050204,1.1273852101274893,0.03724320240779367,0.0,0.4600467223251848,0.6494159314189903,0.0,0.0,0.0,0.0,0.39562393850100824,0.21466995265197575,0.7855437847921958,2.449766342636638,4.962297806811493,0.5680464997825052,0.32546111042847997,1,0.0,0.5149440306478751,0.6838731361432158,0.4320406243291854,0.05855846404696678,0.0,0.0,0.0,0.006718464005388541,0.0,0.4982299467198804,0.3558026403726914,0.712626099137878
00-0033009,Tyler Boyd,WR,CIN,2022,8,0,0.0,0,3,5,38.0,1,CLE,0.419573,0.0,3.193811,0.14705883,56.0,0.28426397,0.6785714,1,0.0,1.0,1.0,0.02857142857142857,CIN,-3.0,45.0,24.0,0.0,0.0,1,CIN,0.96,0.0,0.0,0.0,0.0,4.6259999999999994,3.3370145349237412,11.495999999999999,30.367709213863066,60.0,1.3473927397341185,0.8159405935992177,0.0029444538867177536,0.026699550772024905,5.698230567844173,94.77772017884014,0.4112978528950868,0.001696193900550934,6.891908619352407,0.17241023750005685,68.8303546731655,1.9464677630102374,0.4926529107968972,1.6372103647429673e-09,0.16881731712281345,0.12387940635989132,0.0035141157082246525,0.0,0.268941545988173,0.8306750573824744,0.0,0.0,0.0,0.0,4.483172037234792,2.479769001069909,9.26072935530949,20.95144829904799,70.07227260358796,3.9945539317252226,0.886426815008403,1,0.0,0.07053570097106861,1.8211620269074873,0.0,0.3264000071380722,0.0,0.0,0.0,0.0,0.0,0.1864665041433394,0.24309530717160835,0.37407596856441494
00-0033040,Tyreek Hill,WR,MIA,2022,8,1,7.0,0,12,14,188.0,0,DET,1.0181625,0.92026263,9.230889,0.4117647,222.0,0.57216495,0.8468468,0,0.0,0.0,0.0,0.0,MIA,-3.5,52.0,27.75,0.0,0.0,1,MIA,0.72,0.0,0.0,0.0,0.0,7.976666666666667,3.716753891774179,15.625714285714285,55.05612321940907,85.71428571428571,2.911378665150982,-0.5347119984843154,0.4009167792393248,1.9299345914139099,8.253488862871011,102.19789519817489,0.7631892606493343,0.03411826699239889,3.579770869422747,0.3239125206213678,141.12975079008586,0.8197734707079621,0.03400976800972591,0.028852832005205154,0.022970002061723373,0.19405277771680354,0.005186778939916372,0.0,0.046246291407989866,0.8090872094876541,0.0,0.0,0.0,0.0,5.951027369869187,3.1467181505024815,10.161946156767959,38.36691606033218,65.93753390263358,3.6826770152788546,0.11513292563228505,1,0.0,0.1751101316472198,1.4632876343409493,3.183464451071049e-08,0.007241301172920638,0.0,0.0,0.0,0.0,0.0,0.0031515133983013584,0.7685917314437889,0.6062879291932227
00-0033077,Dak Prescott,QB,DAL,2022,8,5,34.0,1,0,0,0.0,0,CHI,0.0,3.78258,0.0,0.0,0.0,0.0,0.0,1,0.4,0.0,0.0,0.0,DAL,-10.0,42.5,26.25,0.0,0.0,1,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5674272567754466,5.753487058066431,4.062430348976894e-05,0.0004468673383874585,3.0464333405313997e-06,-0.9972920622286199,0.00010840341406863328,1.2310395363778042e-06,0.0004062430348976893,4.46867348073047e-05,0.0024680652939810675,0.15054452528893297,8.124860819023648e-06,0.0,0.0,0.0018871971214929173,0.0,0.9101035656870723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3188077388997635,1.0171485051030178,0.0,0.018662400014968168,0.0,0.0,0.0,0.0,1.9100786679191127e-08,0.03346842052044603,0.05678152302716618,0.6236789192715185
00-0033090,Hunter Henry,TE,NE,2022,8,0,0.0,0,1,1,22.0,0,NYJ,0.14083473,0.0,1.6717168,0.03125,20.0,0.13422818,1.1,0,0.0,0.0,0.0,0.0,NE,-3.0,40.0,21.5,0.0,0.0,1,NE,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3010447659085993,30.647271996038526,0.31223366457995716,0.0,0.7058090385889672,0.14372580459798076,25.661734172298118,1.0989587546177428,0.24350392815970365,0.0,0.16081255769626598,0.2531149231870257,0.007432111689867985,0.0,0.08122487262151827,0.8717282512402519,0.0,0.0,0.0,0.0,2.0947809767820282,1.5973432235217797,2.9548994354715776,10.156632019540002,26.88382908809668,3.1751424682049514,-0.4488524024535331,1,0.0,0.1757058951243865,0.660902514907929,0.14690237664437164,0.0005015306508848207,0.0,0.0024186470432331244,0.0,0.00011284439644908459,1.8953525378622567e-06,0.06365109295198323,0.009188456547260854,0.4591573271040278
00-0033106,Jared Goff,QB,DET,2022,8,1,3.0,0,1,1,5.0,0,MIA,0.03005365,-0.37058645,-0.10016044,0.027027028,-4.0,-0.014981274,0.0,0,0.0,0.0,0.0,0.0,DET,3.5,52.0,24.25,0.0,0.0,1,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6258197428037044,4.368295787169247,0.0,0.0,0.0,-0.9050382864158583,0.0,0.0,0.0,0.0,5.1264320078161e-06,0.034522783493115314,0.0,0.0,0.0,0.035522639482682666,0.0,0.999347489244116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.17850742849555692,0.7944076966245678,0.0,0.14648678237052937,0.0,0.0,0.0,0.0,0.0,0.08173299489016017,0.3712894268968335,0.8606811719568757
00-0033110,Tyler Higbee,TE,LA,2022,8,0,0.0,0,2,6,15.0,0,SF,0.27617753,0.0,-2.8096983,0.1875,-1.0,-0.007246377,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,LA,0.69,0.0,0.0,0.0,0.0,5.046,3.367094409345008,-0.00833333333333286,-0.034059945504085254,33.33333333333333,8.310300158812652,-0.870300158812654,1.4738261369441555e-07,1.4738261369441555e-07,4.632942784955697,36.90624089833886,0.3329861635268996,-1.0140544365532043e-07,0.9900153650130283,0.1705720343178535,26.743741062516577,0.9383816607153079,0.020268607411665605,0.0,0.07161959081459743,0.28846184820296966,0.007124189240666168,0.0,0.020075268056082698,0.8835090105735436,0.0,0.0,0.0,0.0,2.9609364141853507,1.4595231957751742,1.993298380986459,7.7780903760343625,35.80089488711419,2.140239222358803,-0.22991112149006562,1,0.0,0.24012822546028773,0.6215456404744707,0.0,0.8000000010693995,0.0,0.0,0.0,0.0,0.0,0.00011612447272431434,0.5026954321057719,1.267499552000364
00-0033114,Mike Thomas,WR,CIN,2022,8,0,0.0,0,0,1,0.0,0,CLE,0.09741714,0.0,-0.84461826,0.029411765,15.0,0.07614213,0.0,0,0.0,0.0,0.0,0.0,CIN,-3.0,45.0,24.0,0.0,0.0,2,CIN,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018808087036501596,0.00018808087036501596,0.7615560362485161,15.801986825083784,0.2708691673193508,-8.325939890434132e-05,-0.43412179483020336,0.0813546864752884,37.671422526935615,0.49762016779276114,4.062546799884343e-05,0.0,0.06857706384477806,1.2640462155323957,0.029980090449935423,0.0,0.04802206846949887,0.6038843281915304,0.0,0.0,0.0,0.0,1.3992511588393417,0.5809232899993022,3.3951641325799877,4.213094250341236,4.800175502021755,0.1296888461074394,0.0959194024875826,1,0.0,0.07053570097106861,1.8211620269074873,0.0,0.3264000071380722,0.0,0.0,0.0,0.0,0.0,0.1864665041433394,0.24309530717160835,0.37407596856441494
00-0033118,Kenyan Drake,RB,BAL,2022,8,7,62.0,0,4,4,5.0,1,TB,0.13589087,1.0979725,-0.6897322,0.11764706,-12.0,-0.057971016,-0.41666666,1,0.33333334,0.11111111,0.0,0.0,BAL,2.0,46.0,22.0,0.0,0.5,1,BAL,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.774100228105036,37.799474827714604,0.5660905563986335,3.74230735249258,0.05853829533725886,-1.369980187937552,-0.7415342422896829,0.05247657990625596,-3.586449854275045,-0.936010366284,0.24394344664516296,0.22558537724593303,0.1023234233452934,0.0,0.0,0.20248903271384652,0.0,0.3764414466408192,0.10494465852069086,0.1472388700933224,2.2843275891123622,29.193811419684483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.14400000011549513,0.001535521812363555,0.6390080677044094,0.08640000006929709,0.006723728873546451,0.0,0.0,0.0,0.00031345665663540777,0.0,0.33776440637961097,0.5748541915102365,1.0259478224205385
00-0033119,Jacoby Brissett,QB,CLE,2022,8,6,12.0,1,0,0,0.0,0,CIN,0.0,-1.9592198,0.0,0.0,0.0,0.0,0.0,1,0.36363637,0.0,0.0,0.0,CLE,3.0,45.0,21.0,0.33333334,0.0,1,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.738910215413372,15.34907966423115,0.0,0.0,0.0,1.0943050123274298,0.0,0.0,0.0,0.0,0.08671605350648989,0.22263993225948114,0.0,0.0,0.0,0.021953470620767378,0.0,0.9794135156252707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.4627109241756312e-05,0.4612757743811561,1.1460472013642585e-08,0.2414511885467597,0.0,0.0,0.0,0.0,0.0,0.11639862613522708,0.1573477783705403,0.6999458685021264
00-0033217,Mo Alie-Cox,TE,IND,2022,8,0,0.0,0,0,1,0.0,0,WAS,0.079800725,0.0,-0.5786768,0.04347826,4.0,0.020833334,0.0,0,0.0,0.0,0.0,0.0,IND,-3.0,40.0,21.5,0.0,0.0,1,IND,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323619525537852,28.507198845391684,0.1676936789117897,0.0,1.3911287820230387,0.08395395534367686,13.885667038789265,2.0362791456962173,0.24034156160198578,0.0,0.10184839716937381,0.09567510019471566,0.0035474920167554583,0.0,0.04509880729971344,0.5467330821702665,0.0,0.0,0.0,0.0,1.4595275593819814,1.0906660934440566,1.3953926350042205,3.410795426136534,25.12220643982666,1.085051254363146,1.0781217677149355,1,0.0,0.00516707319554496,0.32522600665323015,0.0,0.0,0.0,0.0,0.0,0.004031078403233124,0.0,0.9983157110416587,0.05665849762048334,0.634310007491162
00-0033246,Johnny Mundt,TE,MIN,2022,8,0,0.0,0,1,1,1.0,1,ARI,0.051852442,0.0,1.2374899,0.032258064,1.0,0.004950495,1.0,1,0.0,0.14285715,1.0,0.027777777777777776,MIN,-4.0,48.5,26.25,0.0,0.33333334,2,MIN,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7261609088868455,6.6131645014435385,0.08344340544876679,0.0,-0.5841734135642156,0.05846771860238639,-0.4300041066657291,0.4000402904382059,0.0,0.0,0.02422751775522871,0.0,0.0,0.0,0.0,0.4662335254949464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2995149880680239,0.32352939737325326,0.0,0.0518643744589301,0.0,0.0,0.0024186470432331244,0.0,0.4000000535924405,0.12614686475129283,1.269487840864138,1.3411681604849799
00-0033251,Zach Pascal,WR,PHI,2022,8,0,0.0,0,2,2,57.0,1,PIT,0.14416404,0.0,4.8932676,0.06666667,20.0,0.06309148,2.85,1,0.0,0.0,0.0,0.0,PHI,-11.5,43.0,27.25,0.0,0.0,2,PHI,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38728936028502525,0.03686018091916369,1.5094280234996502,9.489406558493028,0.14471937234066534,-1.3834162240890133,-3.0808892479706187,0.06398189733536275,12.966109357378116,1.6686440983156268,2.0193412363431878e-05,0.06420155588484824,0.05023710775020221,0.002482973013018396,0.00011168071690831665,0.0,0.0013575409293097927,0.3512639606845164,0.0,0.0,0.0,0.0,0.01300636932229913,0.005990592009239853,0.02193094703313177,0.046993942649449914,0.08310551844975056,0.006956937131629003,-0.0035418800898145445,1,0.0,0.0029561088329188284,0.33450881804455,0.0,0.000113981607910856,0.0,0.0,0.0,0.0,0.08640000006929709,0.6406292194664337,0.06532599774105173,0.7995998583235591
00-0033275,P.J. Walker,QB,CAR,2022,8,1,20.0,0,0,0,0.0,0,ATL,0.0,-0.14346002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,CAR,4.0,41.0,18.5,0.0,0.0,2,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573404408267301,-0.36733344174741794,0.0,0.0,0.000245339365644806,-0.3626406256828385,-0.0016501703993621706,0.00011542492415103772,0.024239233936270636,0.0,0.0,0.00040398723829105634,0.0,0.0,0.0,0.002019936161355887,0.0,0.6976500277592163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5201388252858337,0.6818650329021775,0.018662576884082967,0.002418678877877606,0.0,0.0,0.0,0.0,0.0,0.14492597452894304,0.07690275320054024,1.894354259828046
00-0033280,Christian McCaffrey,RB,SF,2022,8,18,94.0,1,8,9,55.0,1,LA,0.53373855,-1.2199535,6.1264033,0.34615386,4.0,0.020725388,13.75,1,0.8,0.4,1.0,0.038461538461538464,SF,1.0,42.0,20.5,1.0,0.0,4,SF,0.81,1.3744112109249502,0.2777777777777778,2.8791176470588233,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297369768852745,52.7644872032676,4.682335969917504,47.7373266734269,0.15846757942968356,-0.35261300575799376,0.16358132664585268,0.19615416408615918,-2.358180543963898,-2.977783746890612,0.25730950588469276,0.39858445317958924,0.12141191246952934,0.0864146271096413,0.002400406308601147,0.21683761782131328,0.0,0.6180178670893569,0.24948135173425248,0.24679147638166746,1.4745983910397957,11.854682273303494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.03230920718443077,0.40166252722188095,0.0,0.019199452420065103,0.0,0.0,0.0,0.0,0.0,0.0010007605364106072,0.0010499801756145878,0.38673767391069225
00-0033282,Curtis Samuel,WR,WAS,2022,8,4,29.0,0,3,4,50.0,0,IND,0.35325444,1.6680897,7.0994573,0.13333334,37.0,0.21893491,1.3513514,0,0.2,0.0,0.0,0.0,WAS,3.0,40.0,18.5,0.0,0.0,1,WAS,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28890317526842,12.110807809527543,4.4489508550066,41.05041527289814,0.47998829569443136,0.05812927892606324,1.6712953608537586,0.22631020349207379,42.66470714476477,0.9899009831004525,0.04988193149507223,0.05509415562026266,0.2710046142390603,0.08665586932305701,0.0020637812946140083,8.774789237063411e-06,0.2636891445775087,0.8028863057244795,0.0,0.0,0.0,0.0,6.566504229333424,3.2586668732658577,6.22395183179424,19.493742573111284,57.902871169494055,2.8915671065146036,1.6816319759580884,1,0.0,0.48000240316446047,0.42396400444044646,3.183464446531854e-08,0.00031345665663540777,0.0,0.0,0.0,0.0,0.0,0.0010676621879699593,0.18077242132384774,0.42357452410974933
00-0033288,George Kittle,TE,SF,2022,8,0,0.0,0,3,5,39.0,1,LA,0.3791351,0.0,1.7683084,0.1923077,25.0,0.12953368,1.56,1,0.0,0.2,1.0,0.038461538461538464,SF,1.0,42.0,20.5,0.0,0.0,1,SF,1.0,0.0,0.0,0.0,0.0,6.458,4.210923212141537,7.798,19.68893601979498,60.0,5.629896258297474,2.406770408369195,0.0211957326683604,0.12509860143828191,5.742950706849417,72.30465003142284,0.4359640929971458,0.011560638969548842,1.4900858775707353,0.20267688646465695,56.48391400001299,1.5531103725168447,0.40816103667272746,1.3646552424830482e-07,0.21576662842517538,1.1730170961684763,0.0278676082032693,0.0,0.4866187448889594,0.9201748222233248,0.0,0.0,0.0,0.0,5.411918694935845,2.5731811764255617,6.535987363798207,18.001215455481553,65.52255427063946,4.827801644804296,0.5852915303964141,1,0.0,0.03230920718443077,0.40166252722188095,0.0,0.019199452420065103,0.0,0.0,0.0,0.0,0.0,0.0010007605364106072,0.0010499801756145878,0.38673767391069225
00-0033292,Trent Taylor,WR,CIN,2022,8,0,0.0,0,1,1,5.0,0,CLE,0.02990445,0.0,0.13842422,0.029411765,-4.0,-0.020304568,0.0,0,0.0,0.0,0.0,0.0,CIN,-3.0,45.0,24.0,0.0,0.0,2,CIN,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.677397517080487,25.169029120146647,0.2528191000607112,0.0,0.8739760264039159,0.10068195201020257,27.044586318946845,1.014918587889713,0.0,0.0,0.2300089795173917,0.011388726878853525,0.0003451129357228341,0.0,0.2473546075654058,0.5133846442259624,0.0,0.0,0.0,0.0,1.0788753280703216,0.5486826432555334,0.7479428741043159,1.3086452559534991,9.243146975504084,0.650483953646504,0.0855179887380984,1,0.0,0.07053570097106861,1.8211620269074873,0.0,0.3264000071380722,0.0,0.0,0.0,0.0,0.0,0.1864665041433394,0.24309530717160835,0.37407596856441494
00-0033293,Aaron Jones,RB,GB,2022,8,20,143.0,0,4,5,14.0,0,BUF,0.21034482,2.6954813,-2.030767,0.1724138,-16.0,-0.06896552,-0.875,0,0.0,0.33333334,0.0,0.0,GB,10.5,47.0,18.25,0.0,0.0,1,GB,0.67,0.308292864772703,0.45,2.886578947368421,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06770557329162,40.96178952276741,5.284572798633985,33.01468839584777,0.24704025569394675,0.36455886559332285,1.4566330598829278,0.18104153120879843,-7.774928072779493,0.2829047350424669,0.43802724054925934,0.6160704042076608,0.2231317719234509,0.404071769965047,0.011559736667236448,0.40110937836770433,0.42592976167506125,0.6654278715854759,0.06239933999757666,0.1298879101422935,0.8641564537484049,2.4453484562532237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.006646309431509181,0.40647755114015655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485702719832254,0.0009300907221219131,0.9413676244535366
00-0033307,Kendrick Bourne,WR,NE,2022,8,0,0.0,0,0,1,0.0,0,NYJ,0.16902265,0.0,-2.1868987,0.03125,26.0,0.17449665,0.0,0,0.0,0.0,0.0,0.0,NE,-3.0,40.0,21.5,0.0,0.0,2,NE,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380254804457166,2.37268938805468,1.5613112716521733,19.377214809996214,0.15688052941749098,-0.018917872332926144,1.0985206967059218,0.07133633894269861,15.7514642147198,1.5485456871743042,0.0020571035761254783,0.04108325393596928,0.06890981173840866,0.0014556366953555218,4.546538425807441e-05,0.0,0.0007650301968218479,0.29436755779073825,0.0,0.0,0.0,0.0,0.9456294187645679,0.2860796107379801,1.2525671372083116,1.6699992688351697,7.980688596312149,0.19334340859979637,0.09287693311205192,1,0.0,0.1757058951243865,0.660902514907929,0.14690237664437164,0.0005015306508848207,0.0,0.0024186470432331244,0.0,0.00011284439644908459,1.8953525378622567e-06,0.06365109295198323,0.009188456547260854,0.4591573271040278
