player_id,player_display_name,position,recent_team,opponent_team,season,week,scored_touchdown,avg_offense_snap_share,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_racr,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,rush_matchup_value,pass_matchup_value,avg_rushing_tds_allowed_to_RB,avg_passing_tds_allowed_to_RB,implied_total,depth_chart_rank,avg_scored_touchdown,position_group,avg_target_share,avg_avg_separation,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,avg_passing_tds_allowed_to_WR,avg_passing_tds_allowed_to_TE,avg_receptions,avg_receiving_yards,avg_receiving_air_yards,avg_avg_intended_air_yards,avg_carries,avg_rushing_yards,avg_rushing_tds_allowed_to_QB
00-0036328,Antonio Gibson,RB,NE,SEA,2024,2,0,0.22,0.0,-1.7675247192382812,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,2,0.0,RB,,,,,,,,,,,,,,,
00-0036414,Cam Akers,RB,HOU,CHI,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,25.75,2,,RB,,,,,,,,,,,,,,,
00-0036555,Chuba Hubbard,RB,CAR,LAC,2024,2,0,0.54,0.0,-2.38934063911438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0036875,Rhamondre Stevenson,RB,NE,SEA,2024,2,1,0.78,0.18165217339992523,0.00292432913556695,-1.9914696216583252,-2.0,1.2177399753129474,0.3888888888888889,3.060636363636364,24.0,0.6000000238418579,0.20000000298023224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.75,1,1.0,RB,,,,,,,,,,,,,,,
00-0036893,Najee Harris,RB,PIT,DEN,2024,2,0,0.56,0.1259932667016983,-1.8370492458343506,0.19600442051887512,-4.5,-0.29590996411968046,0.2631578947368421,2.731,10.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,19.5,1,0.0,RB,,,,,,,,,,,,,,,
00-0036906,Khalil Herbert,RB,CHI,HOU,2024,2,1,0.11,0.0,0.8460773825645447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.75,2,0.0,RB,,,,,,,,,,,,,,,
00-0036919,Kenneth Gainwell,RB,PHI,ATL,2024,2,0,0.2,0.03876117616891861,-0.20392252504825592,1.5395630598068237,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,0.0,RB,,,,,,,,,,,,,,,
00-0036973,Travis Etienne,RB,JAX,CLE,2024,2,1,0.7,0.27164873480796814,-10.692159652709961,-0.18172550201416016,1.6666666269302368,-0.6526059326665195,0.3333333333333333,2.6278,16.666666666666664,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.25,1,1.0,RB,,,,,,,,,,,,,,,
00-0036984,Trey Sermon,RB,IND,GB,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,22.0,2,,RB,,,,,,,,,,,,,,,
00-0036997,Javonte Williams,RB,DEN,PIT,2024,2,0,0.52,0.07408008724451065,-1.5897560119628906,-2.060048818588257,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0037085,Tyler Badie,RB,DEN,PIT,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.0,4,,RB,,,,,,,,,,,,,,,
00-0037120,Tyler Goodson,RB,IND,GB,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,22.0,3,,RB,,,,,,,,,,,,,,,
00-0037197,Isiah Pacheco,RB,KC,CIN,2024,2,0,0.8,0.18416666984558105,-3.036675214767456,1.7753006219863892,8.25,-0.9957312728913588,0.26666666666666666,3.136333333333333,26.666666666666668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,1,1.0,RB,,,,,,,,,,,,,,,
00-0037228,Jaylen Warren,RB,PIT,DEN,2024,2,0,0.31,0.1259932667016983,0.09310469031333923,-0.8344035744667053,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0037248,James Cook,RB,BUF,MIA,2024,2,1,0.61,0.1998690366744995,-3.6374847888946533,2.449018955230713,32.0,-0.6914910131850266,0.35294117647058826,2.7455000000000003,26.31578947368421,0.30000001192092896,0.0,0.0,0.0,1.0,0.0,0.30000001192092896,0.0,1.0,0.0,23.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0037256,Rachaad White,RB,TB,DET,2024,2,0,0.7,0.14499999582767487,-5.778700828552246,5.365535259246826,-2.4193549156188965,-2.146855718754468,0.2,2.6026000000000002,13.333333333333334,1.0,0.20000000298023224,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0037263,Tyler Allgeier,RB,ATL,PHI,2024,2,0,0.18,0.0,0.5227712392807007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0037267,Jerome Ford,RB,CLE,JAX,2024,2,0,0.75,0.2780570089817047,-1.2046431303024292,-2.8319923877716064,1.3888888359069824,-0.4043219053491608,0.45454545454545453,2.6224545454545454,8.333333333333332,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.25,1,1.0,RB,,,,,,,,,,,,,,,
00-0037276,Ty Chandler,RB,MIN,SF,2024,2,0,0.35,0.18385441601276398,-2.790276288986206,3.020083427429199,-8.333333015441895,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,1.0,0.0,21.0,2,0.0,RB,,,,,,,,,,,,,,,
00-0037525,Jordan Mason,RB,SF,MIN,2024,2,1,0.81,0.06413548439741135,2.540861129760742,1.121188759803772,1.0,1.1580878111185626,0.4230769230769231,2.880962962962963,50.0,0.625,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,25.5,2,1.0,RB,,,,,,,,,,,,,,,
00-0037557,Ronnie Rivers,RB,LAR,ARI,2024,2,0,0.09,0.0,1.462019443511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,3,0.0,RB,,,,,,,,,,,,,,,
00-0037617,Hassan Haskins,RB,LAC,CAR,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,21.5,4,,RB,,,,,,,,,,,,,,,
00-0037746,Brian Robinson,RB,WAS,NYG,2024,2,0,0.56,0.25,-0.6305356621742249,2.019604206085205,0.0,-0.48617867803019504,0.4166666666666667,2.5662727272727275,33.33333333333333,0.3333333432674408,0.0,0.0,0.0,0.25,0.0,0.3333333432674408,0.0,1.0,0.0,22.0,1,1.0,RB,,,,,,,,,,,,,,,
00-0037840,Kyren Williams,RB,LAR,ARI,2024,2,1,0.91,0.07906468212604523,-3.4405460357666016,-1.290455937385559,-0.6666666865348816,-1.1286490742566753,0.2222222222222222,2.7210666666666667,16.666666666666664,0.800000011920929,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.25,1,1.0,RB,,,,,,,,,,,,,,,
00-0038040,Zamir White,RB,LVR,BAL,2024,2,0,0.38,0.07936643809080124,-13.181642532348633,-1.447791576385498,-0.6666666865348816,-0.6986671487171705,0.3333333333333333,2.9486666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,1,0.0,RB,,,,,,,,,,,,,,,
00-0038098,Pierre Strong,RB,CLE,JAX,2024,2,0,0.24,0.09900600463151932,1.792510986328125,0.6111412048339844,-6.666666507720947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.25,2,0.0,RB,,,,,,,,,,,,,,,
00-0038120,Breece Hall,RB,NYJ,TEN,2024,2,1,0.82,0.3103448152542114,-3.7121901512145996,-3.7531168460845947,0.0,-0.5428223611066012,0.25,2.989125,12.5,0.6666666865348816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.75,1,1.0,RB,,,,,,,,,,,,,,,
00-0038542,Bijan Robinson,RB,ATL,PHI,2024,2,0,0.89,0.26332834362983704,-0.7672272324562073,2.6485142707824707,-3.307692289352417,-0.5288578153561448,0.29411764705882354,2.889470588235294,38.88888888888889,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1,0.0,RB,,,,,,,,,,,,,,,
00-0038597,Chase Brown,RB,CIN,KC,2024,2,0,0.33,0.1940613090991974,-0.34876880049705505,-0.7756265997886658,1.3333333730697632,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,20.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0038622,Deuce Vaughn,RB,DAL,NO,2024,2,0,0.03,0.0,-0.11429671943187714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,4,0.0,RB,,,,,,,,,,,,,,,
00-0038705,Emari Demercado,RB,ARI,LA,2024,2,0,0.21,0.10043911635875702,0.0,1.6438153982162476,26.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.25,3,0.0,RB,,,,,,,,,,,,,,,
00-0038794,Jaleel McLaughlin,RB,DEN,PIT,2024,2,0,0.35,0.12288960814476013,-2.7552576065063477,-6.7660369873046875,-0.0476190485060215,-0.9093590844069631,0.3,3.250625,10.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,0.0,RB,,,,,,,,,,,,,,,
00-0038797,Emanuel Wilson,RB,GB,IND,2024,2,0,0.24,0.12069617211818695,3.880213975906372,-1.7397027015686035,-0.25,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,3,0.0,RB,,,,,,,,,,,,,,,
00-0039032,Tyjae Spears,RB,TEN,NYJ,2024,2,0,0.45,0.2130519151687622,-0.10517506301403046,-1.7942041158676147,-3.6666667461395264,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,18.75,2,0.0,RB,,,,,,,,,,,,,,,
00-0039040,Devon Achane,RB,MIA,BUF,2024,2,1,0.52,0.21175798773765564,-2.1628286838531494,4.08931303024292,-3.0399999618530273,-2.6577968528497777,0.3,2.825428571428571,10.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,25.5,1,1.0,RB,,,,,,,,,,,,,,,
00-0039139,Jahmyr Gibbs,RB,DET,TB,2024,2,0,0.51,0.32517188787460327,1.754024863243103,0.5037998557090759,34.0,-0.4764636751397236,0.36363636363636365,3.302454545454545,27.27272727272727,0.5555555820465088,0.1666666716337204,0.0,0.0,0.6666666865348816,0.0,0.5555555820465088,0.0,1.0,0.0,29.5,2,1.0,RB,,,,,,,,,,,,,,,
00-0039165,Zach Charbonnet,RB,SEA,NE,2024,2,1,0.34,0.21772454679012299,-3.728726863861084,0.6229667067527771,3.222222328186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.75,2,1.0,RB,,,,,,,,,,,,,,,
00-0039325,Carson Steele,RB,KC,CIN,2024,2,0,0.09,0.0,-1.042952299118042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,4,0.0,RB,,,,,,,,,,,,,,,
00-0039361,Bucky Irving,RB,TB,DET,2024,2,0,0.31,0.07999999821186066,0.8437982201576233,-0.031933438032865524,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3,0.0,RB,,,,,,,,,,,,,,,
00-0039363,Isaac Guerendo,RB,SF,MIN,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.5,4,,RB,,,,,,,,,,,,,,,
00-0039364,Sione Vaki,RB,DET,TB,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,29.5,4,,RB,,,,,,,,,,,,,,,
00-0039384,Tyrone Tracy,RB,NYG,WAS,2024,2,0,0.21,0.14162547886371613,-1.1075453758239746,-0.966157853603363,0.8333333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3,0.0,RB,,,,,,,,,,,,,,,
00-0039738,Blake Corum,RB,LAR,ARI,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,23.25,2,,RB,,,,,,,,,,,,,,,
00-0039794,Braelon Allen,RB,NYJ,TEN,2024,2,1,0.18,0.03736516460776329,0.8494884967803955,0.7978729009628296,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,2,0.0,RB,,,,,,,,,,,,,,,
00-0039811,MarShawn Lloyd,RB,GB,IND,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,19.5,2,,RB,,,,,,,,,,,,,,,
00-0039874,Jaylen Wright,RB,MIA,BUF,2024,2,0,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,25.5,2,,RB,,,,,,,,,,,,,,,
00-0039875,Ray Davis,RB,BUF,MIA,2024,2,0,0.1,0.07365112751722336,-0.7171435356140137,1.8925046920776367,7.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,1.0,0.0,23.0,3,0.0,RB,,,,,,,,,,,,,,,
00-0039921,Trey Benson,RB,ARI,LA,2024,2,0,0.13,0.033727411180734634,0.16092662513256073,-0.08861646801233292,-1.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,24.25,2,0.0,RB,,,,,,,,,,,,,,,
00-0030578,Cordarrelle Patterson,RB,PIT,LAC,2024,3,0,0.095,0.0,-1.0155521631240845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,19.0,3,0.0,RB,,,,,,,,,,,,,,,
00-0032104,Ameer Abdullah,RB,LVR,CAR,2024,3,0,0.13,0.04215686395764351,-2.373627185821533,-1.3400976657867432,-0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,22.75,3,0.0,RB,,,,,,,,,,,,,,,
00-0032764,Derrick Henry,RB,BAL,DAL,2024,3,1,0.46,0.04858493432402611,1.1128010749816895,-0.33998656272888184,0.0,0.6556139731188608,0.4807692307692308,2.6776130952380957,30.341880341880344,0.6000000014901161,0.0,0.0,0.0,1.0,0.0,1.2000000029802322,0.0,2.0,0.5,24.5,1,1.0,RB,,,,,,,,,,,,,,,
00-0033045,Ezekiel Elliott,RB,DAL,BAL,2024,3,0,0.455,0.08350914716720581,-0.09292986989021301,0.5572464093565941,-1.6964285969734192,-0.8260655784969935,0.05,1.26865,10.0,0.6666666716337204,0.2500000074505806,0.0,0.0,0.5,0.0,0.6666666716337204,0.0,1.0,0.0,23.0,1,0.5,RB,,,,,,,,,,,,,,,
00-0033293,Aaron Jones,RB,MIN,HOU,2024,3,1,0.5800000000000001,0.22777481377124786,2.1509056985378265,-3.3202331960201263,0.30263155698776245,1.3926380789624946,0.32142857142857145,1.6398076923076919,0.0,0.6666666865348816,0.2142857164144516,0.0,0.0,0.5,0.0,0.6666666865348816,0.0,1.0,0.0,22.25,1,0.5,RB,,,,,,,,,,,,,,,
00-0033526,Samaje Perine,RB,KC,ATL,2024,3,0,0.14500000000000002,0.07145970687270164,0.0,-0.8881497979164124,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2,0.0,RB,,,,,,,,,,,,,,,
00-0033553,James Conner,RB,ARI,DET,2024,3,0,0.645,0.10598630085587502,1.5692369937896729,0.6768903434276581,-1.8499999791383743,-0.0627732773342059,0.3080357142857143,2.935866666666667,8.630952380952381,0.6607142984867096,0.0,0.0,0.0,1.0,0.0,0.3303571492433548,0.0,0.5,0.0,24.25,1,1.0,RB,,,,,,,,,,,,,,,
00-0033699,Austin Ekeler,RB,WAS,CIN,2024,3,1,0.48,0.1741042397916317,-0.12017694115638733,3.52463161945343,-12.023809909820557,0.0,0.0,0.0,0.0,0.2371794953942299,0.0,0.0,0.0,0.0,0.0,0.11858974769711494,0.0,0.5,0.0,19.25,1,0.0,RB,,,,,,,,,,,,,,,
00-0033854,Dare Ogunbowale,RB,HOU,MIN,2024,3,0,0.24,0.08475436829030514,-0.3234942853450775,-0.7994823455810547,1.6111111640930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,24.25,3,0.0,RB,,,,,,,,,,,,,,,
00-0033906,Alvin Kamara,RB,NO,PHI,2024,3,0,0.575,0.26749929785728455,7.132329940795898,2.574297159910202,-8.919117629528046,0.7822348283438556,0.48333333333333334,2.693307142857143,35.833333333333336,0.5833333432674408,0.125,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,26.0,1,1.0,RB,,,,,,,,,,,,,,,
00-0033925,D'Onta Foreman,RB,CLE,NYG,2024,3,0,0.38,0.06912603974342346,-5.058840274810791,-0.09358062595129013,1.2857142686843872,-0.6753495205633825,0.3076923076923077,2.701230769230769,28.57142857142857,0.6666666865348816,0.0,0.0,0.0,0.5,0.0,0.3333333432674408,0.0,0.5,0.0,22.25,3,0.0,RB,,,,,,,,,,,,,,,
00-0033948,Jamaal Williams,RB,NO,PHI,2024,3,0,0.29000000000000004,0.03798076882958412,-1.358892947435379,0.6792774796485901,1.625,-1.1218379845051856,0.1,1.1316666666666666,4.545454545454546,0.3166666775941849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2,0.5,RB,,,,,,,,,,,,,,,
00-0033955,Jeremy McNichols,RB,WAS,CIN,2024,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,19.25,2,,RB,,,,,,,,,,,,,,,
00-0034115,Jeffery Wilson,RB,MIA,SEA,2024,3,0,0.0,0.03938160091638565,0.5628112554550171,0.08312959223985672,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,18.75,2,0.0,RB,,,,,,,,,,,,,,,
00-0034184,Gus Edwards,RB,LAC,PIT,2024,3,0,0.44999999999999996,0.02545454539358616,-4.628898620605469,-0.31153881549835205,-0.5,-1.302909968300288,0.2297979797979798,2.517155555555555,31.06060606060606,0.5833333432674408,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0034844,Saquon Barkley,RB,PHI,NO,2024,3,1,0.8500000000000001,0.2213514968752861,-1.479943223297596,2.71495521068573,3.199999988079071,0.3928778825199661,0.45,2.560013157894737,19.318181818181817,0.5641025751829147,0.2083333358168602,0.5,0.014705882352941176,0.5833333432674408,0.5,0.0,0.0,0.0,0.0,23.5,1,0.5,RB,,,,,,,,,,,,,,,
00-0034972,Alexander Mattison,RB,LVR,CAR,2024,3,1,0.41,0.10706335306167603,-1.9767834544181824,-0.5338470935821533,-1.5357142686843872,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.0,1.5,0.0,22.75,2,1.0,RB,,,,,,,,,,,,,,,
00-0034975,Justice Hill,RB,BAL,DAL,2024,3,0,0.54,0.169789120554924,-0.3417436480522156,0.8950316309928894,-2.6666667461395264,0.0,0.0,0.0,0.0,0.10000000149011612,0.125,0.0,0.0,0.0,0.0,0.20000000298023224,0.0625,2.0,0.5,24.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0035243,Miles Sanders,RB,CAR,LV,2024,3,1,0.395,0.15147282928228378,-1.4115073084831238,-1.5113583505153656,-0.8333333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.25,2,0.0,RB,,,,,,,,,,,,,,,
00-0035250,Devin Singletary,RB,NYG,CLE,2024,3,1,0.745,0.09369302354753017,-1.8573784232139587,-1.8999370336532593,-0.5,-0.04600989099206707,0.46875,2.748,0.0,0.4642857164144516,0.0,0.0,0.0,0.0,0.0,0.4642857164144516,0.0,1.0,0.0,15.75,1,0.5,RB,,,,,,,,,,,,,,,
00-0035261,Tony Pollard,RB,TEN,GB,2024,3,0,0.64,0.29801587015390396,-0.7294942438602448,-0.0404890775680542,1.1764706373214722,0.027413524722860627,0.34375,2.9653857142857145,14.705882352941178,0.5,0.1428571492433548,0.0,0.0,0.0,0.0,0.5,0.0714285746216774,1.0,0.5,20.0,1,0.5,RB,,,,,,,,,,,,,,,
00-0035537,Ty Johnson,RB,BUF,JAX,2024,3,1,0.195,0.21948954835534096,-1.1627641022205353,1.0859858393669128,0.4714285731315613,0.0,0.0,0.0,0.0,0.30000000074505806,0.0,0.0,0.0,0.0,0.0,0.15000000037252903,0.0,0.5,0.0,25.25,2,0.0,RB,,,,,,,,,,,,,,,
00-0035628,D'Ernest Johnson,RB,JAX,BUF,2024,3,0,0.28,0.0,0.9488340616226196,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.5,0.5,21.25,3,0.0,RB,,,,,,,,,,,,,,,
00-0035685,David Montgomery,RB,DET,ARI,2024,3,1,0.42,0.08897490799427032,3.538876473903656,-0.11431306600570679,9.25,0.09271193256645005,0.5539772727272727,2.74396875,16.57754010695187,0.4722222238779068,0.03846153989434242,0.0,0.0,0.6666666716337204,0.0,0.2361111119389534,0.0,0.5,0.0,27.25,1,1.0,RB,,,,,,,,,,,,,,,
00-0035700,Josh Jacobs,RB,GB,TEN,2024,3,0,0.7,0.05661143362522125,-3.1262896060943604,0.41589638590812683,-0.9090909361839294,1.5560929869092055,0.40625,3.1165397877984087,15.625,0.8333333432674408,0.0,0.0,0.0,1.0,0.0,0.4166666716337204,0.0,0.5,1.0,17.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0035806,Jamycal Hasty,RB,NE,NYJ,2024,3,0,0.04,0.0,-0.28673043847084045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,22.5,3,0.0,RB,,,,,,,,,,,,,,,
00-0036096,J.J. Taylor,RB,HOU,MIN,2024,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,24.25,4,,RB,,,,,,,,,,,,,,,
00-0036139,Rico Dowdle,RB,DAL,BAL,2024,3,0,0.435,0.14654072932898998,-0.2755108177661896,0.23461348563432693,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2,0.0,RB,,,,,,,,,,,,,,,
00-0036158,J.K. Dobbins,RB,LAC,PIT,2024,3,0,0.52,0.10069694183766842,7.822550058364868,-1.2335364371538162,-0.2857142984867096,6.120837680200308,0.43529411764705883,2.7553500000000004,21.764705882352942,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,1,1.0,RB,,,,,,,,,,,,,,,
00-0036223,Jonathan Taylor,RB,IND,CHI,2024,3,1,0.74,0.09579925984144211,0.5166853666305542,-0.7605108618736267,-16.0,1.9271714309529582,0.6145833333333333,2.814384615384615,14.583333333333332,0.5238095372915268,0.0,0.0,0.0,0.375,0.0,0.2619047686457634,0.0,0.5,0.0,22.5,1,0.5,RB,,,,,,,,,,,,,,,
00-0036251,Zack Moss,RB,CIN,WAS,2024,3,1,0.7250000000000001,0.1246241144835949,-0.04172039031982422,0.1975780725479126,5.25,-0.17557306951611343,0.20833333333333334,1.5381,20.833333333333336,0.6071428656578064,0.0,0.0,0.0,0.8333333432674408,0.0,0.3035714328289032,0.0,0.5,0.0,26.75,1,0.5,RB,,,,,,,,,,,,,,,
00-0036275,D'Andre Swift,RB,CHI,IND,2024,3,0,0.6799999999999999,0.11521105468273163,-4.783496379852295,-0.28471267223358154,-0.75,-2.2170479936515743,0.20512820512820512,3.154780303030303,8.571428571428571,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,21.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0036328,Antonio Gibson,RB,NE,NYJ,2024,3,0,0.22999999999999998,0.03663461655378342,1.6858196258544922,0.7335972785949707,1.75,2.4692563779339967,0.2727272727272727,1.497611111111111,18.181818181818183,0.25555555894970894,0.0,0.0,0.0,0.0,0.0,0.12777777947485447,0.0,0.5,0.0,22.5,2,0.0,RB,,,,,,,,,,,,,,,
00-0036414,Cam Akers,RB,HOU,MIN,2024,3,1,0.21,0.04954400286078453,-4.833109378814697,-0.705812394618988,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.5,0.0,24.25,2,0.0,RB,,,,,,,,,,,,,,,
00-0036555,Chuba Hubbard,RB,CAR,LV,2024,3,1,0.56,0.09877622127532959,-0.7994371652603149,-1.9573333263397217,-0.6000000238418579,0.340248522273194,0.3,1.1621499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.25,1,0.0,RB,,,,,,,,,,,,,,,
00-0036875,Rhamondre Stevenson,RB,NE,NYJ,2024,3,0,0.75,0.29553762823343277,-0.6109067171346396,-1.9200010299682617,-0.75,0.7512743924065304,0.3611111111111111,2.817393181818182,28.666666666666664,0.6333333551883698,0.3500000014901161,0.5,0.018518518518518517,1.0,0.0,0.3166666775941849,0.0,0.5,0.0,22.5,1,1.0,RB,,,,,,,,,,,,,,,
00-0036893,Najee Harris,RB,PIT,LAC,2024,3,0,0.505,0.14377522468566895,-2.1461626291275024,-0.4631049484014511,-4.75,-0.5915053541750857,0.319078947368421,2.8188529411764707,19.705882352941178,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,19.0,1,0.0,RB,,,,,,,,,,,,,,,
00-0036906,Khalil Herbert,RB,CHI,IND,2024,3,0,0.1,0.041295066475868225,2.6004125773906708,-0.5773127675056458,-1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.5,0.0,21.0,2,0.5,RB,,,,,,,,,,,,,,,
